id,Range,Latitude,Longitude
2494,1.8661591521946168,30.333191669999977,78.01063667000005
2512,1.8524591521946168,30.33208106740001,78.01001489740001
2514,1.8191591521946167,30.331960165294138,78.00993741901964
2520,1.8778591521946169,30.33164621117649,78.00960287313723
2521,1.8543591521946168,30.331592545686256,78.00954777705878
2527,1.8680591521946168,30.33126213519997,78.00918067000002
2529,1.8309591521946167,30.331178734199995,78.00908627
2597,1.8016591521946168,30.328614735799984,78.0066876342
2609,1.8250591521946167,30.328220880588212,78.00621558823538
2610,1.8367591521946167,30.32818947901961,78.00617601235302
2752,1.8093591521946168,30.32476106999995,78.00585722999998
2753,1.8661591521946168,30.324781375882356,78.00585215352936
2754,2.077159152194617,30.324801341764697,78.0058479719608
2770,2.0282591521946167,30.325488529999987,78.00625533580006
2771,2.2159591521946167,30.325506629999982,78.00628550000002
2783,1.8700591521946168,30.325898764199998,78.00678476580003
2785,1.9833591521946168,30.325891669999983,78.00680999999994
2786,2.227659152194617,30.325888735200007,78.00681110000002
2788,1.8875591521946167,30.32587833000002,78.00681500000009
2789,2.2980591521946168,30.3258791984,78.00681760000002
2790,1.8113591521946169,30.325881669999962,78.00682499999996
2799,1.8270591521946167,30.325881669999962,78.00682499999996
2800,1.8191591521946167,30.325881669999962,78.00682499999996
2819,1.8153591521946169,30.325933829999983,78.00698759739994
2838,1.8426591521946167,30.3258597326,78.00706026740004
2875,1.8250591521946167,30.325791669999962,78.00746832999995
2876,1.8016591521946168,30.325791669999962,78.00746832999995
2882,1.8074591521946168,30.325791669999962,78.00746832999995
